order_id,customer_id,customer_name,customer_email,product_id,product_category,unit_price,quantity,country,order_status,order_date
ORD1675,CUST93,Thomas Wells,thomas92@example.com,PROD126,Beauty,182.08,5.0,BR,Completed,2026-04-26
ORD1676,CUST39,Megan Bowman,andersonnathaniel@example.org,PROD175,Electronics,396.78,10.0,GA,Completed,2026-04-20
ORD1677,CUST56,Jennifer May,jallen@example.net,PROD143,Home,388.18,7.0,EG,Returned,2026-03-11
ORD1678,CUST315,Dr. Stacey Mitchell,dhickman@example.net,PROD144,Electronics,268.3,9.0,FR,Returned,2026-03-30
ORD1679,CUST330,Tammy Brown,justinsmith@example.net,PROD116,Home,272.38,1.0,ML,Returned,2026-03-29
ORD1680,CUST389,Calvin Cooper,ponceaaron@example.com,PROD168,Electronics,166.92,4.0,DM,Returned,2026-04-06
ORD1681,CUST465,Brittney Castillo,diazbenjamin@example.com,PROD127,Home,415.44,3.0,LA,Returned,2026-04-25
ORD1682,CUST85,Mariah Johnson,brittanyjones@example.com,PROD154,Electronics,458.85,10.0,SM,Cancelled,2026-01-31
ORD1683,CUST383,Kevin Rivera,ronald21@example.org,PROD140,Electronics,446.72,5.0,PH,Cancelled,2026-03-18
ORD1684,CUST362,Tyler Mccoy,dkemp@example.com,PROD158,Apparel,212.41,7.0,CG,Cancelled,2026-04-07
ORD1685,CUST316,Katelyn Thompson,elizabeth40@example.com,PROD172,Beauty,420.12,10.0,PL,Completed,2026-04-20
ORD1686,CUST131,Jody Burns,mjennings@example.net,PROD145,Beauty,286.66,10.0,KP,Completed,2026-02-15
ORD1687,CUST33,Janice Reyes,jessica85@example.com,PROD166,Beauty,117.74,5.0,CG,Returned,2026-04-15
ORD1688,CUST312,Dr. Andrew Blackwell,abrady@example.net,PROD137,Beauty,117.78,10.0,AE,Cancelled,2026-02-20
ORD1689,CUST173,Donna Garcia,qthomas@example.net,PROD174,Home,142.84,8.0,BJ,Completed,2026-04-19
ORD1690,CUST434,John Gutierrez,pbrown@example.org,PROD195,Apparel,480.12,9.0,NO,Cancelled,2026-02-22
ORD1691,CUST119,Glenn Compton,michellesmith@example.net,PROD154,Beauty,205.56,6.0,LK,Cancelled,2026-04-23
ORD1692,CUST148,Martin Anderson,michaelwilliams@example.net,PROD173,Home,137.98,5.0,DO,Returned,2026-04-14
ORD1693,CUST236,Margaret Baker,froberts@example.net,PROD128,Home,214.54,10.0,MN,Cancelled,2026-03-27
ORD1694,CUST182,Michael Hamilton,kshaffer@example.com,PROD118,Home,140.72,10.0,SR,Cancelled,2026-03-24
ORD1695,CUST98,Kelly Peters,jason33@example.org,PROD148,Apparel,325.72,3.0,JM,Returned,2026-04-19
ORD1696,CUST290,Lorraine Burns,eballard@example.org,PROD107,Beauty,481.98,6.0,SL,Returned,2026-01-29
ORD1697,CUST149,Benjamin Mccormick,jessica06@example.org,PROD161,Electronics,122.94,1.0,IN,Completed,2026-03-28
ORD1698,CUST112,Jacob Salinas,stephenlindsey@example.net,PROD163,Beauty,82.61,10.0,PA,Completed,2026-04-23
ORD1699,CUST156,Ronald Ward,ebaker@example.com,PROD132,Home,274.86,7.0,UG,Returned,2026-05-29 13:14:51.460345
ORD1700,CUST173,Carlos Perry,matthewfernandez@example.net,PROD100,Beauty,445.34,8.0,HT,Returned,2026-03-30
ORD1701,CUST275,Jessica Gonzalez,maria71@example.org,PROD185,Electronics,341.3,5.0,ER,Returned,2026-02-14
ORD1702,CUST340,Natalie Anderson,nashkathleen@example.org,PROD191,Beauty,259.48,5.0,CG,Cancelled,2026-03-26
ORD1703,CUST84,William Gross,tiffany69@example.com,PROD196,Apparel,175.05,8.0,MC,Returned,2026-02-04
ORD1704,CUST381,Cindy Weber,elizabeth53@example.org,PROD141,Apparel,428.64,4.0,TG,Completed,2026-03-29
ORD1705,CUST345,William Doyle,xramsey@example.com,PROD187,Home,88.71,9.0,CY,Returned,2026-04-05
ORD1706,CUST159,Michelle Robinson,harrymatthews@example.net,PROD109,Home,105.86,2.0,IE,Cancelled,2026-02-07
ORD1707,CUST126,John Harris,dleon@example.org,PROD163,Beauty,85.05,10.0,TT,Completed,2026-04-10
ORD1708,CUST255,Nancy Reid,lori88@example.net,PROD163,Home,405.87,3.0,LI,Cancelled,2026-03-29
ORD1709,CUST187,Matthew Hopkins Jr.,brenda88@example.net,PROD171,Beauty,310.77,9.0,ET,Cancelled,2026-04-16
ORD1710,CUST401,Richard Clayton,kristyfrancis@example.net,PROD190,Electronics,187.56,7.0,GE,Completed,2026-04-11
ORD1711,CUST8,Michael Ortega,andrewyoung@example.net,PROD166,Electronics,71.22,6.0,SG,Cancelled,2026-04-07
ORD1712,CUST451,Matthew Cervantes,dstevenson@example.org,PROD184,Home,304.37,10.0,DJ,Returned,2026-02-07
ORD1713,CUST413,Holly Jackson,tiffanysmith@example.net,PROD130,Home,483.64,2.0,PA,Returned,2026-03-07
ORD1714,CUST369,Amber Brown,vwhite@example.com,PROD170,Electronics,476.7,6.0,KI,Cancelled,2026-03-26
ORD1715,CUST187,Tami Harris,xcoleman@example.com,PROD124,Home,277.71,3.0,CD,Cancelled,2026-04-25
ORD1716,CUST137,Mark Bennett,buchananelizabeth@example.com,PROD120,Apparel,339.53,9.0,GN,Returned,2026-04-03
ORD1717,CUST417,Heather Dean,ybaker@example.com,PROD146,Beauty,177.29,10.0,CG,Returned,2026-02-20
ORD1718,CUST110,Charlene Mcgee,ilopez@example.com,PROD187,Beauty,95.0,10.0,MV,Completed,2026-04-25
ORD1719,CUST373,Jessica Reynolds,justin32@example.net,PROD188,Home,179.85,4.0,ZW,Returned,2026-04-03
ORD1720,CUST396,Stephen Davis,wisetara@example.net,PROD182,Apparel,180.28,2.0,GW,Completed,2026-02-03
ORD1721,CUST339,Stephen Carr DDS,jbaxter@example.net,PROD196,Electronics,319.19,1.0,FR,Completed,2026-03-03
ORD1722,CUST375,Mrs. Mary Ward DVM,jeanetteflores@example.org,PROD118,Electronics,275.4,1.0,TH,Completed,2026-02-22
ORD1723,CUST422,Amanda Lewis,pmeyer@example.net,PROD168,Apparel,217.58,2.0,KH,Returned,2026-04-19
ORD1724,CUST389,Kyle Rivera,amandascott@example.net,PROD188,Beauty,23.03,2.0,IR,Cancelled,2026-04-04
ORD1725,CUST451,Rachel Rivera,millerbrandon@example.com,PROD127,Home,206.55,4.0,AE,Completed,2026-02-02
ORD1726,CUST292,Sean Martin,williamsrichard@example.com,PROD126,Apparel,24.4,10.0,SV,Completed,2026-02-19
ORD1727,CUST365,Kenneth Li,alexander81@example.org,PROD126,Beauty,255.28,4.0,MA,Cancelled,2026-02-15
ORD1728,CUST318,Matthew Greene,ramirezjohn@example.com,PROD196,Home,78.23,5.0,FR,Cancelled,2026-02-01
ORD1729,CUST104,Crystal Taylor,ariggs@example.org,PROD185,Home,264.52,4.0,UA,Cancelled,2026-05-29 13:14:51.460552
ORD1730,CUST331,Mrs. Natalie Jacobs MD,hnunez@example.org,PROD197,Apparel,191.46,9.0,MC,Returned,2026-02-12
ORD1731,CUST206,James Wu MD,upugh@example.org,PROD142,Beauty,391.04,10.0,EG,Completed,2026-03-15
ORD1732,CUST100,Andrea Rocha,oruiz@example.org,PROD116,Apparel,205.12,3.0,KP,Cancelled,2026-04-28
ORD1733,CUST140,Ryan Franklin,jessica25@example.com,PROD189,Home,477.78,6.0,IS,Completed,2026-03-24
ORD1734,CUST116,Alex Park,gregoryduncan@example.com,PROD157,Home,118.65,4.0,WS,Completed,2026-02-15
ORD1735,CUST480,Phillip Mason,summer09@example.com,PROD161,Electronics,271.11,8.0,BT,Cancelled,2026-03-28
ORD1736,CUST362,Ryan Miller,joneschristopher@example.net,PROD146,Home,387.9,3.0,TH,Returned,2026-04-16
ORD1737,CUST498,Daniel Alvarez,melissa02@example.com,PROD113,Home,448.49,4.0,BE,Completed,2026-02-26
ORD1738,CUST104,Steven Rice,edgar95@example.com,PROD184,Electronics,471.58,2.0,AR,Cancelled,2026-02-23
ORD1739,CUST251,Robert Houston,austin28@example.org,PROD126,Beauty,380.84,5.0,NA,Cancelled,2026-04-26
ORD1740,CUST477,Daniel Weeks,carterandrea@example.net,PROD154,Home,476.65,6.0,HU,Returned,2026-02-25
ORD1741,CUST405,Tracy Griffin,anthony49@example.net,PROD140,Others,499.99,4.0,TO,Cancelled,2026-02-22
ORD1742,CUST376,Alison Patel,jamesowens@example.com,PROD148,Electronics,112.92,5.0,CN,Returned,2026-02-01
ORD1743,CUST326,Jason Jimenez,kwhite@example.com,PROD198,Apparel,430.52,3.0,SN,Completed,2026-04-12
ORD1744,CUST299,Terrence Rodriguez,blackburnandrea@example.com,PROD155,Home,462.54,1.0,KG,Returned,2026-03-07
ORD1745,CUST439,Anna Williamson DVM,michael14@example.net,PROD143,Apparel,215.43,6.0,LR,Completed,2026-01-29
ORD1746,CUST110,Mary Stanley,bellcassandra@example.com,PROD178,Electronics,-58.39765556620481,3.0,SG,Returned,2026-04-02
ORD1747,CUST37,Erica Miller,adavis@example.com,PROD124,Beauty,136.36,8.0,NI,Cancelled,2026-03-05
ORD1748,CUST254,Adam Keith,keithwhite@example.com,PROD180,Electronics,324.96,9.0,BY,Cancelled,2026-02-17
ORD1749,CUST50,Sandra Davis,gordonkristina@example.com,PROD123,Beauty,250.15,10.0,NA,Completed,2026-03-07
ORD1750,CUST142,Melissa Olson,smithalexander@example.org,PROD166,Apparel,288.79,6.0,TJ,Completed,2026-03-18
ORD1751,CUST373,Jonathan Thompson,wigginsbilly@example.net,PROD189,Beauty,96.86,6.0,QA,Completed,2026-03-20
ORD1752,CUST89,Kimberly Lyons,ruben49@example.com,PROD164,Electronics,276.2,7.0,RO,Cancelled,2026-03-22
ORD1753,CUST395,Crystal Strong,radams@example.net,PROD146,Home,340.63,6.0,DO,Returned,2026-03-04
ORD1754,CUST185,Anthony Gregory,milespam@example.com,PROD105,Home,349.45,7.0,EG,Completed,2026-04-04
ORD1755,CUST158,Joel Elliott,katherinenelson@example.org,PROD118,Electronics,413.77,1.0,UG,Returned,2026-03-16
ORD1756,CUST274,Robert Keith,jose73@example.com,PROD141,Home,353.08,4.0,MC,Returned,2026-01-30
ORD1757,CUST16,Heather Curtis,watersandrea@example.org,PROD125,Electronics,91.1,3.0,IE,Completed,2026-02-02
ORD1758,CUST409,Henry Owens,khantiffany@example.org,PROD162,Apparel,65.75,8.0,SB,Cancelled,2026-02-19
ORD1759,CUST89,William May,david36@example.net,PROD168,Home,220.89,9.0,CF,Cancelled,2026-03-06
ORD1760,CUST280,Rhonda Kirby,wmoore@example.net,PROD183,Home,469.72,5.0,BN,Completed,2026-04-17
ORD1761,CUST184,Laura Cruz,rothhunter@example.org,PROD103,Electronics,149.68,6.0,TV,Cancelled,2026-02-02
ORD1762,CUST497,Douglas Turner,obrientina@example.org,PROD200,Home,475.63,7.0,TW,Cancelled,2026-04-22
ORD1763,CUST162,Ms. Samantha Carter,sean36@example.net,PROD144,Beauty,147.52,6.0,KE,Returned,2026-04-22
ORD1764,CUST164,Robert Owen,jasminerodriguez@example.com,PROD179,Apparel,169.9,4.0,AU,Cancelled,2026-03-16
ORD1765,CUST226,Veronica Liu,heather44@example.org,PROD133,Beauty,-10.683113159308391,2.0,MM,Returned,2026-03-20
ORD1766,CUST371,Sabrina Wade,albertscott@example.net,PROD171,Beauty,362.0,5.0,CR,Completed,2026-02-18
ORD1767,CUST132,David Fleming,scott71@example.org,PROD177,Home,296.09,1.0,ID,Returned,2026-01-30
ORD1768,CUST411,Nathan Robinson,echen@example.org,PROD184,Electronics,122.26,10.0,KZ,Completed,2026-03-09
ORD1769,CUST66,Colton Cunningham,rogersanthony@example.com,PROD112,Apparel,357.75,6.0,TT,Returned,2026-02-07
ORD1770,CUST92,Michael Cole,nguyenmargaret@example.org,PROD177,Electronics,246.95,7.0,PA,Completed,2026-04-02
ORD1771,CUST500,Danielle Floyd,leejason@example.net,PROD139,Home,314.29,7.0,CV,Returned,2026-02-18
ORD1772,CUST137,Jennifer Johnston,christinasullivan@example.org,PROD190,Electronics,479.45,1.0,CR,Cancelled,2026-04-10
ORD1773,CUST121,Monique Williams,petermorton@example.org,PROD184,Apparel,370.43,9.0,GB,Returned,2026-03-27
ORD1774,CUST302,Catherine Peck,julie35@example.net,PROD160,Home,461.23,2.0,KH,Cancelled,2026-03-22
ORD1775,CUST68,Albert Jackson,carolynbrewer@example.com,PROD190,Apparel,65.88,8.0,EG,Returned,2026-01-31
ORD1776,CUST479,David Cox,solomondana@example.com,PROD176,Electronics,258.71,10.0,AZ,Returned,2026-04-15
ORD1777,CUST296,Wendy Booth,harold26@example.net,PROD185,Beauty,385.44,9.0,KM,Completed,2026-02-12
ORD1778,CUST75,Julie Simpson,romerotodd@example.net,PROD159,Home,269.44,9.0,BY,Cancelled,2026-03-03
ORD1779,CUST85,Thomas Cherry,ffoley@example.com,PROD127,Electronics,59.22,4.0,MG,Returned,2026-05-29 13:14:51.460324
ORD1780,CUST286,Christy Scott,collinroberts@example.org,PROD136,Electronics,262.09,3.0,FR,Cancelled,2026-04-13
ORD1781,CUST84,Donna Orr,qrivera@example.org,PROD159,Beauty,172.72,7.0,BY,Completed,2026-03-19
ORD1782,CUST456,Samuel Wheeler,nsantos@example.org,PROD127,Apparel,178.82,5.0,BY,Returned,2026-04-14
ORD1783,CUST382,Joshua Myers,brittany22@example.org,PROD185,Beauty,330.03,-46.87805752138334,IT,Returned,2026-02-13
ORD1784,CUST253,Danny Brown,jlopez@example.org,PROD190,Others,89.63,8.0,BS,Returned,2026-04-27
ORD1785,CUST37,Kevin Roberts,kellyburns@example.org,PROD185,Beauty,113.91,3.0,BW,Returned,2026-04-28
ORD1786,CUST127,Curtis Snyder,mhenderson@example.net,PROD125,Apparel,117.42,1.0,IS,Cancelled,2026-03-14
ORD1787,CUST253,Spencer Olson,andrew68@example.net,PROD121,Beauty,268.56,1.0,SA,Completed,2026-04-05
ORD1788,CUST2,Megan Nunez,sandrathomas@example.com,PROD109,Home,285.43,9.0,LK,Completed,2026-02-13
ORD1789,CUST407,Chad Griffith,calvinyork@example.net,PROD122,Electronics,29.96,7.0,LU,Cancelled,2026-02-25
ORD1790,CUST214,Miranda Stevens,keith27@example.org,PROD120,Apparel,256.73,4.0,TV,Completed,2026-04-27
ORD1791,CUST308,Jennifer Smith,cookaustin@example.com,PROD134,Home,100.69,1.0,CA,Completed,2026-03-25
ORD1792,CUST320,Richard Sims,benjamindaniel@example.net,PROD161,Apparel,38.44,9.0,FR,Completed,2026-03-13
ORD1793,CUST183,Laura Parker,barbarawalton@example.net,PROD130,Electronics,212.36,3.0,UZ,Returned,2026-02-20
ORD1794,CUST200,Brooke Hanson,priceandrew@example.com,PROD195,Beauty,303.09,6.0,ME,Completed,2026-02-05
ORD1795,CUST166,Lynn Hall,charlesmcmahon@example.net,PROD124,Beauty,262.55,1.0,GY,Returned,2026-04-23
ORD1796,CUST330,Margaret Hurley,vholt@example.org,PROD119,Electronics,369.61,4.0,BH,Completed,2026-03-30
ORD1797,CUST329,Nathan Fisher,dho@example.net,PROD135,Beauty,420.84,4.0,CG,Completed,2026-04-10
ORD1798,CUST39,Barbara Stone,eric94@example.net,PROD150,Beauty,24.08,9.0,CM,Returned,2026-04-24
ORD1799,CUST280,Mark Smith,maryjuarez@example.com,PROD110,Home,189.28,3.0,ME,Returned,2026-03-17
ORD1800,CUST155,Heather Berger,gonzalesbrandy@example.com,PROD171,Beauty,391.95,1.0,WS,Returned,2026-02-26
ORD1801,CUST314,Jesse Gill,juliacarlson@example.net,PROD146,Beauty,256.71,6.0,AD,Cancelled,2026-04-08
ORD1802,CUST190,Lori Brown,josephchang@example.org,PROD152,Electronics,244.02,6.0,SV,Cancelled,2026-04-26
ORD1803,CUST65,Matthew Castro,todd01@example.org,PROD153,Electronics,186.23,4.0,KH,Cancelled,2026-04-23
ORD1804,CUST441,John Lane,bellgary@example.org,PROD149,Apparel,185.98,7.0,NE,Completed,2026-04-09
ORD1805,CUST442,Daniel Gutierrez,crystalmarshall@example.org,PROD200,Beauty,31.0,8.0,PE,Completed,2026-02-19
ORD1806,CUST172,Jennifer Andrews,jennifermartinez@example.com,PROD164,Beauty,132.69,1.0,SE,Completed,2026-04-12
ORD1807,CUST349,Alicia Garcia,stanleyderek@example.net,PROD141,Home,172.72,1.0,CG,Returned,2026-04-25
ORD1808,CUST314,Kevin Miles,kristinli@example.net,PROD164,Electronics,126.62,2.0,ES,Returned,2026-04-21
ORD1809,CUST133,Raymond Hardin,fgonzalez@example.net,PROD113,Apparel,211.11,9.0,VU,Cancelled,2026-02-11
ORD1810,CUST240,Cassie Huffman,brandonmacias@example.com,PROD196,Electronics,318.65,3.0,SC,Returned,2026-04-11
ORD1811,CUST238,James Hutchinson,wrighttheodore@example.org,PROD163,Beauty,97.77,2.0,NI,Completed,2026-04-23
ORD1812,CUST207,David Stafford,etodd@example.com,PROD189,Home,480.66,5.0,HT,Returned,2026-04-21
ORD1813,CUST260,Lisa Bell,cunninghamnicole@example.com,PROD100,Electronics,294.15,2.0,MZ,Cancelled,2026-02-18
ORD1814,CUST309,Raymond Gonzalez,lynngalloway@example.com,PROD180,Beauty,93.64,10.0,PY,Cancelled,2026-02-16
ORD1815,CUST212,Jesus Hudson,kristen47@example.org,PROD141,Apparel,249.35,1.0,LC,Completed,2026-04-18
ORD1816,CUST179,Thomas Trevino,blairwilliam@example.com,PROD167,Beauty,364.96,2.0,MV,Cancelled,2026-03-16
ORD1817,CUST282,Catherine Sanchez,garnerkimberly@example.org,PROD106,Apparel,366.91,8.0,ZA,Returned,2026-02-03
ORD1818,CUST309,Jennifer Jacobs,carl15@example.com,PROD175,Apparel,383.86,2.0,MR,Cancelled,2026-03-31
ORD1819,CUST177,Daniel Mclean,emartinez@example.com,PROD164,Beauty,375.54,3.0,BY,Cancelled,2026-04-02
ORD1820,CUST135,Jacob Ortega,timothyblanchard@example.com,PROD115,Beauty,283.93,2.0,BR,Completed,2026-02-20
ORD1821,CUST148,Andrew Tran,michael65@example.net,PROD149,Apparel,56.88,2.0,MA,Completed,2026-03-19
ORD1822,CUST458,Andre Livingston,karina47@example.org,PROD195,Beauty,254.66,8.0,SE,Completed,2026-02-25
ORD1823,CUST465,Anthony Daniels,msmith@example.com,PROD192,Electronics,24.02,6.0,YE,Returned,2026-04-19
ORD1824,CUST448,John Buck,fjohnson@example.net,PROD196,Others,151.23,10.0,DZ,Cancelled,2026-03-24
ORD1825,CUST36,Erica Pugh,fitzgeralddavid@example.net,PROD191,Home,387.66,8.0,TM,Returned,2026-01-30
ORD1826,CUST81,Lindsay Hobbs,darrell41@example.org,PROD140,Electronics,498.87,4.0,EG,Completed,2026-04-13
ORD1827,CUST298,Patricia Chan,kristy77@example.net,PROD133,Home,466.01,1.0,DO,Completed,2026-03-23
ORD1828,CUST155,Lindsay Myers,gregorybooth@example.org,PROD147,Electronics,263.24,5.0,SK,Cancelled,2026-02-19
ORD1829,CUST124,Penny Wilson,keithjohnson@example.org,PROD196,Beauty,336.07,9.0,PY,Cancelled,2026-04-21
ORD1830,CUST326,Linda Bond,greenshannon@example.org,PROD117,Beauty,176.5,4.0,KI,Cancelled,2026-04-22
ORD1831,CUST350,David Ramirez,lgarcia@example.net,PROD123,Home,399.05,8.0,BB,Completed,2026-03-05
ORD1832,CUST417,Edwin Rodriguez,robinsonleslie@example.org,PROD124,Beauty,318.81,10.0,SA,Cancelled,2026-02-09
ORD1833,CUST338,Amy Wilson,hrodriguez@example.net,PROD126,Apparel,132.27,1.0,DJ,Cancelled,2026-03-15
ORD1834,CUST331,Michael Smith,obrooks@example.net,PROD190,Home,44.44,7.0,MV,Cancelled,2026-03-18
ORD1835,CUST1,Mark Norris,jacksontroy@example.org,PROD199,Beauty,374.1,8.0,PS,Completed,2026-02-14
ORD1836,CUST9,Curtis Warner DDS,tsmith@example.net,PROD139,Electronics,175.61,6.0,NG,Completed,2026-03-10
ORD1837,CUST471,Erik Roth,joansoto@example.com,PROD174,Home,286.03,10.0,MU,Completed,2026-04-16
ORD1838,CUST183,Heather Mccoy,gary79@example.net,PROD198,Apparel,498.37,2.0,TN,Cancelled,2026-03-23
ORD1839,CUST162,Mr. Christopher Gonzalez,martinezemily@example.net,PROD182,Electronics,226.87,8.0,LI,Completed,2026-03-06
ORD1840,CUST413,Steven Dean,larry06@example.com,PROD161,Home,71.57,5.0,ID,Completed,2026-03-03
ORD1841,CUST383,Brittany Huffman,kelly49@example.org,PROD176,Beauty,308.83,3.0,PY,Completed,2026-03-21
ORD1842,CUST254,Michael Allen,nicholas29@example.net,PROD129,Beauty,200.26,3.0,CY,Completed,2026-03-01
ORD1843,CUST369,Kyle Roach,brian65@example.net,PROD152,Apparel,34.84,6.0,CZ,Returned,2026-03-28
ORD1844,CUST40,Denise Drake,amber83@example.com,PROD114,Electronics,27.2,9.0,SR,Completed,2026-05-29 13:14:51.460575
ORD1845,CUST476,Randall Wilson,robinsonvictoria@example.org,PROD115,Apparel,58.91,3.0,KR,Returned,2026-02-22
ORD1846,CUST344,Kevin Nunez,hescobar@example.net,PROD130,Beauty,487.05,7.0,CU,Cancelled,2026-05-29 13:14:51.460375
ORD1847,CUST309,Emma Dominguez,jessica04@example.com,PROD129,Beauty,64.13,1.0,CI,Returned,2026-03-11
ORD1848,CUST49,Lisa Tate,robert79@example.com,PROD127,Home,355.38,6.0,SB,Completed,2026-03-07
ORD1849,CUST343,Isaiah Williams,danielsgary@example.net,PROD132,Beauty,463.13,2.0,SG,Returned,2026-03-28
ORD1850,CUST377,Wesley Mitchell,sean14@example.net,PROD187,Apparel,350.37,2.0,BN,Returned,2026-05-29 13:14:51.460316
ORD1851,CUST429,Jeffery Juarez,zgutierrez@example.net,PROD173,Beauty,149.31,2.0,DZ,Cancelled,2026-04-10
ORD1852,CUST312,Jacqueline Owens,edwardmontoya@example.net,PROD103,Beauty,117.42,9.0,NA,Completed,2026-02-04
ORD1853,CUST376,Anthony Gilbert,daviddixon@example.org,PROD174,Beauty,284.44,5.0,MM,Cancelled,2026-02-10
ORD1854,CUST48,Cynthia Hopkins,xhorton@example.com,PROD134,Apparel,314.96,9.0,CM,Returned,2026-04-03
ORD1855,CUST480,Mr. Michael Patrick,joshua16@example.net,PROD126,Beauty,108.33,8.0,CH,Completed,2026-03-26
ORD1856,CUST20,James Cantu,xmcbride@example.org,PROD185,Apparel,76.01,7.0,DM,Returned,2026-02-15
ORD1857,CUST21,Michael Stewart,anna13@example.net,PROD127,Apparel,356.0,7.0,MK,Cancelled,2026-04-08
ORD1858,CUST5,John Green,andrew15@example.com,PROD138,Apparel,116.87,9.0,MX,Completed,2026-03-05
ORD1859,CUST122,Phillip Fisher,stewartapril@example.net,PROD169,Apparel,435.72,5.0,CI,Returned,2026-02-21
ORD1860,CUST468,Sandra Nelson,heidiwhite@example.com,PROD100,Apparel,444.32,4.0,SE,Cancelled,2026-02-19
ORD1861,CUST165,Richard Taylor,shane31@example.net,PROD193,Electronics,429.05,7.0,EC,Cancelled,2026-03-08
ORD1862,CUST50,Michael Johnson,emilyfrancis@example.net,PROD119,Home,398.7,6.0,PS,Returned,2026-03-25
ORD1863,CUST245,Jose Erickson,ricky64@example.org,PROD130,Apparel,195.61,6.0,UG,Completed,2026-03-25
ORD1864,CUST493,Sandra Rodriguez,sullivanblake@example.net,PROD197,Home,411.52,1.0,SV,Completed,2026-04-21
ORD1865,CUST118,Jeremy Peterson,hnovak@example.net,PROD151,Electronics,258.24,1.0,BI,Completed,2026-05-29 13:14:51.460331
ORD1866,CUST226,Amanda Gray,cesar45@example.net,PROD156,Home,306.46,8.0,BR,Cancelled,2026-02-15
ORD1867,CUST64,April Adams,smithlinda@example.net,PROD135,Apparel,86.0,4.0,NE,Completed,2026-02-02
ORD1868,CUST248,Jay Dalton,roberthill@example.net,PROD140,Apparel,207.67,5.0,CH,Returned,2026-03-19
ORD1869,CUST232,Andrew Hunt,orichardson@example.com,PROD199,Beauty,324.09,2.0,EE,Cancelled,2026-04-11
ORD1870,CUST135,David Hendricks,waltersapril@example.org,PROD113,Beauty,104.34,5.0,ME,Completed,2026-03-02
ORD1871,CUST45,Leonard Bautista,jennifer52@example.com,PROD154,Apparel,144.8,5.0,MD,Returned,2026-02-17
ORD1872,CUST159,Melissa Scott,simmonsryan@example.com,PROD185,Apparel,90.12,10.0,GB,Returned,2026-04-06
ORD1873,CUST210,Michael Harris,paul79@example.com,PROD182,Electronics,358.75,5.0,BO,Returned,2026-02-12
ORD1874,CUST283,Margaret Mendoza,jason66@example.com,PROD150,Apparel,81.1,9.0,MM,Cancelled,2026-04-11
ORD1875,CUST128,Katherine York,watsonana@example.net,PROD160,Home,446.14,2.0,PA,Returned,2026-03-21
ORD1876,CUST168,Elizabeth Carter,kallen@example.net,PROD169,Beauty,363.64,4.0,BD,Returned,2026-05-29 13:14:51.460512
ORD1877,CUST178,Deborah Fisher,darreneverett@example.com,PROD158,Apparel,278.78,6.0,EE,Completed,2026-03-14
ORD1878,CUST239,Dr. Diane Stone MD,patriciamcmillan@example.org,PROD140,Home,97.42,5.0,QA,Completed,2026-02-25
ORD1879,CUST159,James Weaver,ronald20@example.org,PROD135,Beauty,359.68,8.0,LR,Cancelled,2026-02-11
ORD1880,CUST200,Denise Mendez,kimberly61@example.net,PROD190,Home,385.46,4.0,PL,Completed,2026-04-13
ORD1881,CUST274,April King,lori25@example.net,PROD137,Beauty,71.32,1.0,VN,Returned,2026-03-25
ORD1882,CUST380,Sabrina Lewis,nzhang@example.com,PROD188,Electronics,470.31,6.0,HR,Returned,2026-02-08
ORD1883,CUST160,Jennifer Torres,danielcombs@example.net,PROD117,Home,326.36,4.0,NP,Returned,2026-03-31
ORD1884,CUST186,Stephen Romero,guerraelizabeth@example.org,PROD126,Electronics,140.23,7.0,ZM,Completed,2026-01-30
ORD1885,CUST10,Patty Crawford,fgaines@example.org,PROD104,Others,135.11,6.0,AR,Returned,2026-03-09
ORD1886,CUST21,Ethan Cook,aaronmontgomery@example.net,PROD179,Electronics,336.55,8.0,ID,Completed,2026-04-09
ORD1887,CUST266,Brandi Cross MD,stephenpeterson@example.com,PROD191,Apparel,222.2,10.0,NO,Completed,2026-03-29
ORD1888,CUST173,Kimberly Lopez,edwardsmaria@example.com,PROD140,Apparel,408.1,9.0,YE,Cancelled,2026-04-25
ORD1889,CUST162,Keith Ellis,jacob90@example.net,PROD155,Beauty,81.5,-1.5420743932619252,GR,Cancelled,2026-04-22
ORD1890,CUST185,Kevin Hernandez,mosespatrick@example.net,PROD167,Apparel,36.57,5.0,MH,Cancelled,2026-04-28
ORD1891,CUST427,Cristina Downs,ppeterson@example.org,PROD187,Apparel,491.79,6.0,DJ,Completed,2026-02-09
ORD1892,CUST150,Mrs. Desiree Lara,leslie96@example.com,PROD142,Home,384.55,4.0,WS,Returned,2026-04-23
ORD1893,CUST99,Jeffrey Martin,qbryant@example.net,PROD163,Electronics,201.26,3.0,CY,Cancelled,2026-03-26
ORD1894,CUST291,Jill King,alisonwilson@example.net,PROD179,Home,46.78,5.0,TT,Returned,2026-02-20
ORD1895,CUST113,Yolanda Baird,jpennington@example.net,PROD100,Beauty,139.3,8.0,ET,Cancelled,2026-03-01
ORD1896,CUST274,Manuel Martinez,tjackson@example.org,PROD163,Home,214.63,7.0,RU,Returned,2026-02-28
ORD1897,CUST437,Michael Townsend,nwebster@example.org,PROD164,Electronics,44.41,5.0,TG,Completed,2026-04-28
ORD1898,CUST87,Cory Goodwin,john98@example.net,PROD170,Electronics,264.18,9.0,KW,Completed,2026-02-07
ORD1899,CUST213,Anthony Griffith,kleingeorge@example.org,PROD169,Apparel,327.32,6.0,BG,Cancelled,2026-04-28
